68852.46,22702.70,30132.36,25702.92,44247.11,31,-516,-651,15600,-5252,-420,A
71694.91,22982.67,28593.75,25702.92,31641.34,-108,125,44,16020,-3864,244,A
64921.88,22610.29,29094.83,25170.16,36666.67,-854,-564,-44,16172,-3576,928,A
78000.00,22610.29,29607.56,25170.16,45413.38,630,-81,-439,16092,-3120,-604,A
70726.26,23076.92,28593.75,25065.28,36841.21,965,-641,-231,16096,-3168,864,A
70250.00,21798.56,30132.36,24960.94,41003.65,1835,477,305,16028,-3592,220,A
72187.50,22518.34,30805.97,25920.00,34340.84,-139,25,-364,16204,-3504,860,A
80906.24,22982.67,29221.90,26585.37,40597.83,-882,-761,121,17152,-3020,1980,A
73699.42,22335.77,29478.26,26585.37,32803.74,-140,496,90,16332,-3220,564,A
76339.29,22982.67,29478.26,26361.18,42471.91,106,129,23,16040,-3576,204,A
72685.71,22245.15,29349.71,26926.23,42471.91,-201,-431,-85,16136,-3528,432,A
79141.10,21975.90,28717.95,27863.13,42257.46,-170,-449,-84,15980,-3392,12,A
88682.43,22518.34,29868.42,25488.13,37551.38,200,-182,-347,15988,-2984,-148,A
66190.48,22335.77,28347.46,25595.24,36493.29,243,-282,-140,16016,-3096,80,A
73699.42,22795.56,27506.93,26250.00,36321.07,182,-322,-283,16100,-3588,800,A
77439.76,21975.90,28842.86,26361.18,35476.97,326,-283,-262,16140,-3348,684,A
79141.10,22335.77,28968.48,25811.17,35147.06,-47,-371,-185,16036,-3144,-60,A
75798.82,21798.56,28593.75,25811.17,35643.57,-26,-189,-201,15968,-3752,480,A
74215.13,21622.91,28593.75,25811.17,38653.85,516,137,-312,16000,-3708,-292,A
73189.65,21535.71,28842.86,25065.28,35476.97,-526,257,361,15752,-3960,-120,A
82120.26,21887.02,29868.42,25920.00,35147.06,-350,268,151,15648,-4024,308,A
84642.86,22702.70,29221.90,25702.92,36841.21,606,-569,-734,16008,-3916,240,A
84000.00,22065.22,28103.93,24960.94,37016.95,422,16,-219,16064,-4196,492,A
77439.76,20852.80,28717.95,24045.80,37193.88,925,188,-276,15780,-3884,100,A
78567.07,21362.56,29478.26,25065.28,34182.70,390,-482,-172,15892,-3856,216,A
64921.88,21191.04,28103.93,25065.28,34340.84,245,-388,-58,15900,-3940,44,A
72187.50,21975.90,27156.59,23946.70,34660.20,104,-374,-300,15760,-4212,-148,A
67945.95,20936.77,28717.95,23652.39,35311.48,445,-201,-283,15796,-3652,-860,A
76886.23,20852.80,27625.00,24548.97,34983.71,183,-330,-195,15896,-3876,-364,A
73189.65,20852.80,27863.13,24651.16,34983.71,25,-258,-268,15812,-3844,-760,A
72685.71,20852.80,27863.13,24447.30,34983.71,320,-256,-210,15792,-3636,-528,A
64921.88,20769.23,29868.42,24045.80,34821.43,-45,-278,-244,15828,-4056,-792,A
71207.87,20852.80,26698.37,24245.52,34821.43,-461,-365,-43,15348,-4212,-780,A
69779.01,20852.80,28842.86,25381.58,38096.89,524,-313,-185,15792,-3940,92,A
68852.46,21710.53,27506.93,25920.00,39222.61,106,-438,-211,16092,-3812,-196,A
81509.44,21021.13,29868.42,24548.97,41003.65,9,-366,-67,15888,-4016,68,A
63692.31,20852.80,27983.19,24651.16,37193.88,251,-91,-366,15692,-3908,-88,A
61343.28,20520.83,27506.93,24753.88,35980.07,227,-287,-94,16040,-3532,1164,A
66622.34,20686.05,26250.00,24548.97,35643.57,2921,-2133,-2243,16140,-2908,1192,A
63290.82,20520.83,26472.97,24548.97,28103.93,-17,-1071,-301,15860,-3040,1484,A
89387.77,19795.92,27863.13,24447.30,26472.97,36,-53,-116,16140,-2588,1452,A
70250.00,20357.14,26698.37,24346.15,26698.37,-98,-231,-200,16232,-2348,1672,A
68852.46,20194.95,27272.73,24245.52,26361.18,75,-223,-183,16296,-2756,1628,A
76886.23,20275.86,26029.41,24145.41,26698.37,274,-394,-272,16228,-2560,1900,A
69779.01,19795.92,26250.00,24548.97,26811.99,0,-399,-126,16040,-2812,1840,A
73189.65,22154.96,30132.36,28593.75,70726.26,1247,210,1071,15708,-3316,-944,S
64921.88,21887.02,30805.97,29094.83,64507.77,411,-432,-296,15784,-4064,-552,S
66190.48,22518.34,29478.26,29478.26,71207.87,664,-75,-13,15760,-3820,-928,S
67058.82,22335.77,29094.83,28347.46,70250.00,142,-883,-297,15632,-4468,-976,S
73189.65,22065.22,29737.61,29478.26,71694.91,935,-544,-259,15364,-4456,-868,S
72187.50,21710.53,30000.00,29349.71,68396.74,211,-716,-371,15840,-4216,-1076,S
68852.46,22245.15,29607.56,29478.26,59853.66,698,-310,-561,15720,-3772,-812,S
76886.23,22426.83,29607.56,28225.35,73189.65,-596,-49,215,15788,-3728,-732,S
64507.77,21975.90,28347.46,28103.93,70250.00,1075,-305,-543,16000,-3916,-568,S
73189.65,21622.91,28968.48,28717.95,67945.95,-962,398,511,15624,-4528,-600,S
66190.48,21887.02,28717.95,28225.35,65340.31,152,247,51,15312,-4244,-900,S
64921.88,21191.04,29737.61,28717.95,61343.28,-126,0,-3,15808,-4400,-592,S
68396.74,21622.91,28717.95,27983.19,68852.46,-59,-148,-123,15728,-4448,-44,S
67500.00,21448.93,29349.71,30805.97,72187.50,156,633,57,15892,-3952,4,S
64097.94,21535.71,28347.46,28593.75,69313.19,3704,-4768,-2740,16704,1064,-2008,S
63692.31,21191.04,29607.56,29478.26,59130.43,-1699,704,-1568,16064,-1836,-224,S
82120.26,21276.60,28103.93,28717.95,53200.00,-1227,1936,29,15736,-1316,-1748,S
