61725,23362.5,30669.64,27389.5,50297.87,-1984,-2019,-16,16120,-2568,4068,A
64097.94,23266.83,29607.56,26811.99,48148.15,151,-117,-240,16012,-2644,68,A
68396.74,23266.83,29478.26,27272.73,49746.84,122,-827,-84,15888,-2872,-8,A
65340.31,22245.15,28347.46,26361.18,46626.5,-1249,-1794,1588,15548,-3652,-448,A
66622.34,22426.83,28717.95,25702.92,48937.5,1187,-188,-383,15744,-4092,236,A
67058.82,22518.34,28842.86,26585.37,49205.02,593,-609,-225,15584,-4280,420,A
65340.31,22426.83,28717.95,26361.18,48409.09,-748,149,-228,15972,-4308,496,A
66190.48,22518.34,28717.95,26698.37,46875,-2362,-1261,-463,15360,-5772,984,A
63290.82,22335.77,28593.75,26250,50021.19,348,65,-124,15804,-4096,696,A
60220.59,22426.83,28593.75,26139.41,46875,812,131,-452,15840,-4240,676,A
64097.94,22335.77,28842.86,26585.37,46875,330,-673,-241,15752,-4448,760,A
70250,22982.67,29221.9,27272.73,43346.01,-1284,-1169,386,15736,-3884,1432,A
68852.46,22610.29,28470.25,27389.5,44708.17,110,194,-49,15764,-4792,1080,A
73189.65,22518.34,28593.75,26250,44476.74,-115,-232,-262,15836,-5056,1448,A
72187.5,22245.15,28717.95,25920,46626.5,-346,-662,142,16152,-3376,1780,A
71207.87,22065.22,29221.9,25920,47378.05,67,-464,-281,16036,-3492,1980,A
70250,22154.96,28225.35,25381.58,46380,223,-812,-284,15948,-3748,1972,A
69313.19,21975.9,28103.93,25702.92,46875,-91,-415,-125,16056,-3560,1788,A
68396.74,21622.91,28717.95,25275.59,46135.45,-41,-323,-200,16064,-3460,2000,A
71207.87,22702.7,28103.93,26139.41,47378.05,-355,-69,24,16228,-4196,2628,A
70726.26,22426.83,28717.95,25595.24,46135.45,22,-336,173,15784,-4656,1512,A
68852.46,22154.96,28225.35,25595.24,45176.47,-613,-466,-62,15856,-4452,1936,A
68396.74,22154.96,28225.35,25811.17,43793.11,72,-74,-131,15656,-5000,1968,A
66622.34,22154.96,28470.25,25488.13,45176.47,149,-139,-205,15588,-4840,1820,A
70250,21975.9,28103.93,25488.13,44941.41,236,-213,-24,15696,-4712,1956,A
66622.34,22702.7,28225.35,25381.58,48148.15,1535,-541,143,15852,-4192,2076,A
64507.77,22426.83,27863.13,25920,46135.45,285,-31,-279,15672,-4720,1092,A
65340.31,22154.96,28225.35,26139.41,45176.47,247,-261,-299,15672,-4736,1240,A
67058.82,21887.02,28347.46,26029.41,44476.74,-446,-328,-158,15744,-4404,1604,A
68852.46,21887.02,28470.25,25702.92,43568.71,-53,-264,-217,15716,-4428,1704,A
64921.88,21975.9,28225.35,26029.41,43125,-249,-111,-189,15600,-4936,1180,A
62500,21975.9,27983.19,25595.24,43125,-87,-91,-245,15708,-4932,1288,A
63692.31,21710.53,27863.13,25811.17,44247.11,424,87,-223,15712,-4840,1320,A
63290.82,21710.53,27743.73,25488.13,43568.71,367,-169,-250,15616,-4740,984,A
69313.19,22245.15,28968.48,26361.18,47125.5,-314,-57,-163,15664,-4828,1892,A
68852.46,22245.15,28593.75,26139.41,47632.65,-92,-64,-53,15704,-4788,1884,A
64921.88,22065.22,28717.95,26250,46875,109,-78,-398,15660,-4948,1724,A
64507.77,22065.22,28717.95,26139.41,47125.5,130,6,-283,15604,-4896,1712,A
69313.19,22245.15,28103.93,26472.97,45176.47,-36,-79,-52,15732,-4448,2000,A
69779.01,22335.77,27863.13,26361.18,44708.17,98,-276,-215,15728,-4528,1420,A
70250,21975.9,27506.93,26029.41,44476.74,-143,-584,-350,15724,-4568,1936,A
68396.74,21887.02,27743.73,25595.24,45176.47,-149,-438,-167,15748,-4672,1684,A
66622.34,21622.91,27272.73,24960.94,43346.01,126,-383,-240,15740,-4656,1368,A
28717.95,8571.43,12255.77,11548.44,65340.31,-203,-221,311,15708,-3876,5040,B
28225.35,8644.07,12207.45,11733.45,63290.82,192,-188,266,15804,-3616,4872,B
28968.48,8753.87,12304.27,11686.96,63692.31,-119,-209,-596,15692,-4280,4788,B
28593.75,8827.64,12255.77,11733.45,64921.88,-117,-139,-357,15612,-4352,4748,B
28225.35,8901.87,12255.77,11733.45,64921.88,136,-201,-284,15892,-4056,4992,B
28470.25,8864.7,12255.77,11873.91,64507.77,46,-202,-370,15732,-3728,4928,B
27743.73,8939.16,12304.27,11873.91,68852.46,340,-277,-678,15812,-3364,5364,B
27983.19,8827.64,12401.79,11780.1,68396.74,447,-196,-78,15672,-3608,5484,B
28225.35,8864.7,12500,11780.1,64921.88,101,136,-123,15576,-4048,5548,B
28717.95,8827.64,12401.79,11780.1,66190.48,-79,-131,-77,15564,-3940,5544,B
28225.35,8864.7,12450.81,11780.1,66622.34,64,-158,-187,15632,-3964,5600,B
28593.75,8901.87,12798.91,12015.85,71207.87,420,68,-133,15776,-3624,5308,B
29478.26,9089.48,12798.91,12015.85,64921.88,-81,16,-113,15592,-3720,5376,B
28593.75,8790.7,12748.64,12015.85,67500,110,-497,-430,15740,-3744,5452,B
29478.26,8976.56,12798.91,11968.37,67500,-98,-405,-501,15724,-3784,5648,B
28842.86,8901.87,12798.91,12063.49,67945.95,355,-171,-383,15684,-3644,5816,B
29737.61,8864.7,13053.01,12159.29,73189.65,2,108,131,15780,-3848,5292,B
29221.9,8939.16,13001.82,12304.27,71207.87,67,-162,-205,15600,-4352,5192,B
29737.61,9014.09,13053.01,12207.45,72685.71,130,-284,-225,15616,-4112,5072,B
28842.86,8901.87,13053.01,12255.77,72685.71,167,-107,-265,15616,-4228,5172,B
29478.26,8901.87,13001.82,12207.45,69313.19,2,16,-240,15656,-4080,5092,B
30265.49,9051.73,13416.67,12207.45,64921.88,-346,-195,-38,15712,-4364,5048,B
30534.13,9014.09,13155.96,12111.31,65340.31,305,-113,-47,15980,-3680,4964,B
29221.9,9051.73,13207.72,12063.49,72685.71,272,-133,-159,15836,-3948,5052,B
29349.71,8976.56,13207.72,11968.37,68852.46,128,-110,-206,15792,-3884,5128,B
29221.9,9051.73,13155.96,12111.31,68396.74,635,-534,-400,15708,-3900,5152,B
29607.56,9127.36,13364.14,12352.94,68396.74,-422,-1198,-558,15868,-3328,4660,B
28968.48,9165.35,13311.81,12255.77,69779.01,424,-204,-389,15748,-3440,4196,B
29737.61,9165.35,13259.67,12255.77,68396.74,-148,-89,-230,15860,-3612,4700,B
29737.61,9165.35,13259.67,12304.27,66190.48,44,-316,-183,15736,-3704,4532,B
29221.9,9089.48,13259.67,12255.77,67058.82,268,-364,-121,15816,-3832,4436,B
29607.56,9051.73,13207.72,12304.27,67500,375,-679,-348,16052,-3488,4336,B
29737.61,9473.68,13735.96,12450.81,68396.74,-853,-133,121,15784,-3832,5028,B
30000,9434.71,13628.73,12304.27,68852.46,402,31,-129,15840,-3500,4348,B
29478.26,9203.47,13575.42,12255.77,63290.82,-240,-135,-204,15928,-3524,4304,B
29868.42,9318.54,13628.73,12207.45,65763.16,76,-286,-195,15932,-3424,4228,B
29737.61,9203.47,13628.73,12304.27,71694.91,258,110,-269,15744,-3464,4928,B
29094.83,9241.71,13522.3,12207.45,67945.95,29,-545,-342,15940,-3308,4168,B
29094.83,9014.09,13575.42,12159.29,68852.46,-85,-443,-331,15912,-3124,4032,B
29221.9,9241.71,13735.96,12549.37,64507.77,145,179,-344,15748,-3848,4652,B
29737.61,9241.71,13682.25,12450.81,70726.26,517,-609,-319,15836,-3628,4652,B
29094.83,9395.87,13682.25,12401.79,65340.31,521,-202,-151,15988,-3428,4432,B
28968.48,9280.06,13628.73,12500,68396.74,1461,-495,103,15804,-3516,4328,B
41623.61,16902.29,23848.1,18286.34,44941.41,-83,-968,-54,15368,-4848,3452,C
41003.65,16444.67,23652.39,18725.27,51428.57,1535,-477,-457,15828,-3776,4576,C
39803.57,16252.54,22702.7,18214.29,47125.5,4398,-2235,306,15688,-3524,5220,C
41208.79,16252.54,22426.83,18142.55,45176.47,3343,-775,-525,15824,-3344,5216,C
43346.01,16639.18,22888.89,18504.37,44941.41,-1621,4,-834,15788,-4208,5076,C
40800,16509.24,22795.56,18214.29,46135.45,-1491,1185,-943,15744,-3104,5000,C
41415.44,16444.67,22518.34,18142.55,43793.11,-36,-507,-111,15760,-3736,5512,C
41623.61,16509.24,22795.56,18358.69,43568.71,1692,-1349,420,15556,-3540,6008,C
38281.25,16380.37,22426.83,18286.34,49205.02,-1819,-348,-835,15616,-2932,6380,C
42471.91,16380.37,22518.34,18142.55,45413.38,978,-721,-25,15848,-2932,6124,C
42471.91,16444.67,22702.7,18142.55,45652.17,812,-339,25,15936,-3632,4676,C
46135.45,17102.51,23458.65,18799.56,41003.65,797,-444,106,16004,-3240,4924,C
44941.41,17510.59,24145.41,19328.86,41208.79,-1087,-154,-439,15800,-3392,5668,C
43568.71,17102.51,24145.41,18799.56,43346.01,81,92,-441,15696,-3720,5464,C
43346.01,16968.75,23652.39,18651.32,42044.61,1601,357,-153,15544,-3368,6076,C
41623.61,16444.67,22518.34,17788.46,24346.15,-520,-155,-317,15688,-3656,5652,C
41208.79,16316.32,22518.34,18071.12,47632.65,172,-362,-209,15752,-3628,5336,C
41415.44,16316.32,22518.34,18214.29,47378.05,-193,-525,-188,15616,-3536,5480,C
40197.84,16316.32,22610.29,18071.12,45413.38,2426,-1527,-162,15832,-3812,5732,C
38281.25,16000,21975.9,17718.55,45892.86,531,-559,-181,15232,-4908,6112,C
39414.89,16000,21975.9,17718.55,47125.5,197,-107,-304,15256,-5004,6000,C
39803.57,16000,21887.02,17718.55,45892.86,548,-366,-322,15120,-5064,5696,C
40197.84,16062.75,21975.9,17718.55,45652.17,981,-344,-162,15128,-4780,5876,C
39608.54,15937.5,21975.9,17718.55,46380,332,-194,-72,15268,-4720,5476,C
40800,16000,21975.9,17718.55,44941.41,459,-553,-205,15232,-4924,5496,C
40000,16062.75,21798.56,17788.46,47125.5,-29,-329,-286,15292,-4796,5664,C
39031.69,16000,22065.22,17648.94,46626.5,709,-549,-118,15368,-4752,5460,C
40197.84,16000,21887.02,17718.55,43125,-445,-569,-223,15436,-4452,5684,C
39031.69,16000,21887.02,17718.55,46135.45,437,-240,-189,15424,-4660,5584,C
40000,15937.5,21710.53,17579.62,45176.47,217,-245,-232,15400,-4608,6132,C
38842.11,15937.5,21622.91,17579.62,45892.86,-109,78,-455,15384,-4708,6132,C
39031.69,16000,21710.53,17510.59,45892.86,-115,-334,-132,15132,-4728,6372,C
39414.89,16000,21798.56,17858.67,41833.33,-1037,-80,-36,15040,-4056,7180,C
39222.61,15937.5,21798.56,17929.18,42471.91,836,-367,-52,15212,-4428,6112,C
40597.83,15937.5,21448.93,17858.67,42471.91,586,-647,-327,15292,-4208,6452,C
40197.84,16062.75,21535.71,17648.94,53811.66,-327,-92,-31,15268,-4540,6392,C
39414.89,16189.02,21535.71,17648.94,55389.91,-63,-203,-180,15372,-4660,6240,C
38096.89,16125.76,21622.91,17718.55,52302.63,-97,-209,-203,15356,-4580,6372,C
40197.84,16000,21362.56,17648.94,55389.91,-976,447,-387,15280,-4380,6932,C
41003.65,16062.75,21362.56,17579.62,54750,165,-363,-212,15272,-4652,6440,C
40597.83,16000,21448.93,17648.94,53200,1771,-2699,258,15172,-6288,3744,C
40800,16000,21448.93,17648.94,53504.46,-68,-222,-203,15464,-4556,5512,C
42471.91,15937.5,21535.71,17648.94,53811.66,22,253,-501,15460,-4416,5728,C
43125.00,16639.18,22982.67,11873.91,43125.00,-4610,-267,541,16196,-1612,4520,D
43346.01,16252.54,22795.56,12255.77,45652.17,978,-130,386,16552,-784,2664,D
40597.83,16189.02,21975.90,12698.56,43793.11,-207,-452,246,16512,-836,3084,D
41415.44,16189.02,22245.15,12598.92,44247.11,-258,78,484,16360,-1640,3096,D
41415.44,16189.02,21975.90,12598.92,42257.46,-89,-350,-293,16320,-1540,3152,D
42687.97,16189.02,21975.90,11921.05,44247.11,351,211,11,16492,-1360,3108,D
45652.17,16380.37,22610.29,12598.92,43793.11,140,351,-72,16072,-1936,2016,D
47632.65,17035.49,22245.15,11873.91,45413.38,-69,-293,-170,16128,-1800,4772,D
48148.15,16770.19,22518.34,11780.10,45652.17,21,-562,496,16344,-1736,4084,D
47632.65,16836.10,22888.89,11502.59,44708.17,-317,-475,-324,16296,-2128,3420,D
46135.45,16704.55,22245.15,12015.85,43793.11,-145,113,-721,15832,-2764,4260,D
44708.17,16639.18,22154.96,12352.94,42257.46,777,-1127,1499,15856,-3396,3568,D
46135.45,16509.24,22335.77,12255.77,41208.79,740,-76,-292,16260,-2140,3188,D
46135.45,16380.37,21887.02,12255.77,45892.86,-110,-261,-174,16124,-2948,3240,D
45892.86,16444.67,22065.22,12207.45,45176.47,-68,-62,-335,16104,-2700,3180,D
43125.00,16509.24,22154.96,11873.91,45892.86,1708,-662,-1182,15952,-3076,2880,D
42905.66,16252.54,21021.13,12748.64,44941.41,-512,-68,50,16220,-2780,3736,D
41415.44,16189.02,21191.04,12352.94,46135.45,-335,-446,461,16892,728,5548,D
41623.61,16125.76,21105.88,12352.94,46380.00,222,-130,-405,16020,-2332,3824,D
43346.01,16062.75,21105.88,12401.79,45892.86,-367,-451,-666,16404,-1320,4112,D
41623.61,16125.76,21191.04,12255.77,47632.65,9,-43,-367,16236,-1512,4436,D
39608.54,15751.50,20852.80,12063.49,46380.00,4408,-2944,-538,16364,-1788,3336,D
42905.66,16574.07,21362.56,13628.73,44941.41,-86,401,115,16476,-1160,2032,D
43125.00,16316.32,21276.60,12900.00,46875.00,399,-79,-579,16360,-1216,2216,D
42044.61,16125.76,21191.04,13001.82,45652.17,-194,-169,-204,16500,-916,2704,D
41833.33,16062.75,21448.93,12950.82,43346.01,69,-140,-353,16440,-1080,2784,D
40000.00,15875.25,21276.60,12500.00,44476.74,1177,206,-2097,16184,8,3076,D
39803.57,15813.25,21276.60,12015.85,45413.38,149,-372,939,16492,164,3968,D
40197.84,15813.25,21105.88,12111.31,44476.74,196,72,86,16252,-2488,3036,D
40800.00,15813.25,21191.04,12063.49,44708.17,453,-449,-133,16360,-1836,3640,D
40800.00,15813.25,21276.60,12015.85,44019.23,268,-260,-403,16224,-1848,3724,D
40800.00,15751.50,21105.88,12063.49,44476.74,-811,-472,214,16076,-2228,4212,D
42687.97,16316.32,21975.90,12015.85,42471.91,563,-187,-112,16268,-2196,3644,D
41833.33,16316.32,21710.53,12063.49,42687.97,114,-273,-11,16160,-2116,4012,D
44476.74,16509.24,21710.53,12352.94,41415.44,164,-293,-251,16320,-1940,4076,D
45176.47,16380.37,21622.91,12352.94,40597.83,105,-58,-330,16344,-1984,4208,D
42257.46,16444.67,21710.53,12401.79,39803.57,57,-146,-97,16092,-2400,4072,D
42257.46,16316.32,21535.71,12255.77,41833.33,194,-224,19,16152,-2232,4184,D
43346.01,16189.02,21887.02,12255.77,42257.46,992,1410,-1821,16220,-1628,4644,D
